date,tipe,provinsi,kabupaten,nilai_idr_bn
2020-12-01,Foreign,DI Yogyakarta,Sleman,3.0602
2020-12-01,Foreign,East Java,Banyuwangi,57.8809
2020-12-01,Foreign,East Java,Blitar,0.1351
2020-12-01,Foreign,East Java,Bojonegoro,0.0375
2020-12-01,Foreign,East Java,Bondowoso,50.3914
2020-12-01,Foreign,East Java,Gresik,14.4178
2020-12-01,Foreign,East Java,Jember,0.1471
2020-12-01,Foreign,East Java,Kediri,0.062
2020-12-01,Foreign,East Java,Lamongan,3.6016
2020-12-01,Foreign,East Java,Lumajang,0.122
2020-12-01,Foreign,East Java,Madiun,5.4092
2020-12-01,Foreign,East Java,Magetan,0.2966
2020-12-01,Foreign,East Java,Malang,0.2966
2020-12-01,Foreign,East Java,Mojokerto,6.165
2020-12-01,Foreign,East Java,Nganjuk,0.8978
2020-12-01,Foreign,East Java,Ngawi,0.8978
2020-12-01,Foreign,East Java,Pacitan,0.0358
2020-12-01,Foreign,East Java,Pamekasan,0.025
2020-12-01,Foreign,East Java,Pasuruan,24.152
2020-12-01,Foreign,East Java,Probolinggo,5.8041
2020-12-01,Foreign,East Java,Sidoarjo,4.8225
2020-12-01,Foreign,East Java,Situbondo,0.281
2020-12-01,Foreign,East Java,Sumenep,0.0875
2020-12-01,Foreign,East Java,Tuban,51.3543
2020-12-01,Foreign,East Java,Tulungagung,0.0334
2020-12-01,Foreign,East Kalimantan,Berau,1.8396
2020-12-01,Foreign,East Kalimantan,East Kutai,24.7392
2020-12-01,Foreign,East Kalimantan,Kutai Kartanegara,23.739
2020-12-01,Foreign,East Kalimantan,Mahakam Hulu,1.1329
2020-12-01,Foreign,East Kalimantan,North Penajam Paser,0.3572
2020-12-01,Foreign,East Kalimantan,Paser,1.4193
2020-12-01,Foreign,East Kalimantan,West Kutai,4.1017
2020-12-01,Foreign,East Nusa Tenggara,Alor,0.0017
2020-12-01,Foreign,East Nusa Tenggara,Belu,0.0842
2020-12-01,Foreign,East Nusa Tenggara,East Flores,0.306
2020-12-01,Foreign,East Nusa Tenggara,East Sumba,0.0174
2020-12-01,Foreign,East Nusa Tenggara,Kupang,3.1088
2020-12-01,Foreign,East Nusa Tenggara,Nagekeo,1.195
2020-12-01,Foreign,East Nusa Tenggara,Rote Ndao,1.7095
2020-12-01,Foreign,East Nusa Tenggara,Sikka,0.003
2020-12-01,Foreign,East Nusa Tenggara,South West Sumba,0.0444
2020-12-01,Foreign,East Nusa Tenggara,West Manggarai,0.5226
2020-12-01,Foreign,East Nusa Tenggara,West Sumba,0.185
2020-12-01,Foreign,Gorontalo,Bone Bolango,0.0145
2020-12-01,Foreign,Gorontalo,Gorontalo,0.2308
2020-12-01,Foreign,Gorontalo,North Gorontalo,14.7787
2020-12-01,Foreign,Jambi,Batanghari,0.1916
2020-12-01,Foreign,Jambi,Bungo,0.1252
2020-12-01,Foreign,Jambi,East Tanjung Jabung,0.0047
2020-12-01,Foreign,Jambi,Merangin,0.4513
2020-12-01,Foreign,Jambi,Muaro Jambi,3.2387
2020-12-01,Foreign,Jambi,Sarolangun,0.287
2020-12-01,Foreign,Jambi,Tebo,0.0705
2020-12-01,Foreign,Lampung,Central Lampung,3.1115
2020-12-01,Foreign,Lampung,East Lampung,0.0621
2020-12-01,Foreign,Lampung,North Lampung,0.0007
2020-12-01,Foreign,Lampung,Pesawaran,2.9937
2020-12-01,Foreign,Lampung,South Lampung,0.7961
2020-12-01,Foreign,Lampung,Tanggamus,1.5619
2020-12-01,Foreign,Lampung,Tulang Bawang,0.031
2020-12-01,Foreign,Lampung,Way Kanan,5.7241
2020-12-01,Foreign,Maluku,Buru,0.5787
2020-12-01,Foreign,Maluku,Central Maluku,11.7218
2020-12-01,Foreign,Maluku,South West Maluku,11.6673
2020-12-01,Foreign,Maluku,Tanimbar Islands,0.0315
2020-12-01,Foreign,Maluku,West of Seram,0.0431
2020-12-01,Foreign,Maluku,West-South East Maluku,0.0315
2020-12-01,Foreign,North Kalimantan,Bulungan,0.4499
2020-12-01,Foreign,North Kalimantan,Nunukan,0.4815
2020-12-01,Foreign,North Maluku,Central Halmahera,484.0027
2020-12-01,Foreign,North Maluku,Morotai Island,0.0312
2020-12-01,Foreign,North Maluku,North Halmahera,6.1097
2020-12-01,Foreign,North Maluku,South Halmahera,159.3541
2020-12-01,Foreign,North Maluku,Sula Islands,0.0112
2020-12-01,Foreign,North Maluku,Taliabu Island,6.2416
2020-12-01,Foreign,North Sulawesi,North Bolaang Mangondow,0.0049
2020-12-01,Foreign,North Sulawesi,North Minahasa,56.7849
2020-12-01,Foreign,North Sulawesi,South Minahasa,3.3156
2020-12-01,Foreign,North Sumatera,Asahan,0.2202
2020-12-01,Foreign,North Sumatera,Batu Bara,4.1105
2020-12-01,Foreign,North Sumatera,Dairi,7.4207
2020-12-01,Foreign,North Sumatera,Deli Serdang,7.0217
2020-12-01,Foreign,North Sumatera,Humbang Hasundutan,8.8041
2020-12-01,Foreign,North Sumatera,Karo,0.239
2020-12-01,Foreign,North Sumatera,Labuhanbatu,1.2847
2020-12-01,Foreign,North Sumatera,Langkat,1.3387
2020-12-01,Foreign,North Sumatera,Mandailing Natal,45.2239
2020-12-01,Foreign,North Sumatera,North Labuhanbatu,1.1049
2020-12-01,Foreign,North Sumatera,North Padang Lawas,0.5044
2020-12-01,Foreign,North Sumatera,North Tapanuli,0.357
2020-12-01,Foreign,North Sumatera,Padang Lawas,0.0152
2020-12-01,Foreign,North Sumatera,Samosir,0.0449
2020-12-01,Foreign,North Sumatera,Serdang Bedagai,0.3752
2020-12-01,Foreign,North Sumatera,Simalungun,3.779
2020-12-01,Foreign,North Sumatera,South Nias,0.1039
2020-12-01,Foreign,North Sumatera,South Tapanuli,19.0205
2020-12-01,Foreign,North Sumatera,Toba Samosir,1.4465
2020-12-01,Foreign,Papua,Jayapura,1.1272
2020-12-01,Foreign,Papua,Keerom,11.3741
2020-12-01,Foreign,Riau,Bengkalis,0.1639
2020-12-01,Foreign,Riau,Indragiri Hilir,270.3116
2020-12-01,Foreign,Riau,Indragiri Hulu,0.078
2020-12-01,Foreign,Riau,Kampar,2.9009
2020-12-01,Foreign,Riau,Kuantan Singingi,0.1313
2020-12-01,Foreign,Riau,Pelalawan,46.0863
2020-12-01,Foreign,Riau,Rokan Hilir,0.1622
2020-12-01,Foreign,Riau,Rokan Hulu,0.1688
2020-12-01,Foreign,Riau,Siak,14.5262
2020-12-01,Foreign,Riau Islands,Bintan,90.7114
2020-12-01,Foreign,Riau Islands,Karimun,30.2461
2020-12-01,Foreign,Riau Islands,Lingga,0.0066
2020-12-01,Foreign,South East Sulawesi,Bombana,0.0798
2020-12-01,Foreign,South East Sulawesi,Kendari,231.3687
2020-12-01,Foreign,South East Sulawesi,Kolaka,0.0295
2020-12-01,Foreign,South East Sulawesi,Konawe,0.0084
2020-12-01,Foreign,South East Sulawesi,North Konawe,2.4722
2020-12-01,Foreign,South East Sulawesi,Wakatobi,0.0418
2020-12-01,Foreign,South Kalimantan,Balangan,1.0058
2020-12-01,Foreign,South Kalimantan,Banjar,8.4816
2020-12-01,Foreign,South Kalimantan,Barito Kuala,1.7091
2020-12-01,Foreign,South Kalimantan,Kotabaru,0.8508
2020-12-01,Foreign,South Kalimantan,Tabalong,1.3907
2020-12-01,Foreign,South Kalimantan,Tanah Bumbu,16.174
2020-12-01,Foreign,South Kalimantan,Tanah Laut,2.5106
2020-12-01,Foreign,South Kalimantan,Tapin,1.9455
2020-12-01,Foreign,South Papua,Boven Digoel,0.7811
2020-12-01,Foreign,South Papua,Mappi,0.0024
2020-12-01,Foreign,South Papua,Merauke,0.0294
2020-12-01,Foreign,South Sulawesi,Bantaeng,12.441
2020-12-01,Foreign,South Sulawesi,Barru,0.0293
2020-12-01,Foreign,South Sulawesi,East Luwu,56.3172
2020-12-01,Foreign,South Sulawesi,Enrekang,0.0211
2020-12-01,Foreign,South Sulawesi,Jeneponto,0.0535
2020-12-01,Foreign,South Sulawesi,Luwu,18.9771
2020-12-01,Foreign,South Sulawesi,Maros,0.1286
2020-12-01,Foreign,South Sulawesi,Pangkajene Islands,0.0049
2020-12-01,Foreign,South Sulawesi,Pinrang,0.1376
2020-12-01,Foreign,South Sulawesi,Selayar Islands,0.1699
2020-12-01,Foreign,South Sulawesi,Sidenreng Rappang,0.2242
2020-12-01,Foreign,South Sulawesi,Wajo,0.0498
2020-12-01,Foreign,South Sumatera,Banyuasin,2.5243
2020-12-01,Foreign,South Sumatera,East Ogan Komering Ulu,0.0002
2020-12-01,Foreign,South Sumatera,Empat Lawang,0.0904
2020-12-01,Foreign,South Sumatera,Lahat,36.4934
2020-12-01,Foreign,South Sumatera,Muara Enim,295.9978
2020-12-01,Foreign,South Sumatera,Musi Banyuasin,2.6024
2020-12-01,Foreign,South Sumatera,Musi Rawas,2.7207
2020-12-01,Foreign,South Sumatera,North Musi Rawas,3.0313
2020-12-01,Foreign,South Sumatera,Ogan Ilir,0.1461
2020-12-01,Foreign,South Sumatera,Ogan Komering Ilir,537.4746
2020-12-01,Foreign,South Sumatera,Ogan Komering Ulu,0.2335
2020-12-01,Foreign,South Sumatera,South Ogan Komering Ulu,0.023
2020-12-01,Foreign,South West Papua,Maybrat,4.8345
2020-12-01,Foreign,South West Papua,Raja Ampat,0.0021
2020-12-01,Foreign,South West Papua,Sorong,0.0225
2020-12-01,Foreign,West Java,Bandung,29.9641
2020-12-01,Foreign,West Java,Bekasi,577.583
2020-12-01,Foreign,West Java,Bogor,40.2277
2020-12-01,Foreign,West Java,Ciamis,0.0038
2020-12-01,Foreign,West Java,Cirebon,67.5707
2020-12-01,Foreign,West Java,Garut,0.217
2020-12-01,Foreign,West Java,Indramayu,1.1237
2020-12-01,Foreign,West Java,Karawang,262.0647
2020-12-01,Foreign,West Java,Kuningan,0.1343
2020-12-01,Foreign,West Java,Majalengka,0.3731
2020-12-01,Foreign,West Java,Purwakarta,70.716
2020-12-01,Foreign,West Java,Subang,21.122
2020-12-01,Foreign,West Java,Sukabumi,2.4082
2020-12-01,Foreign,West Java,Sumedang,0.4699
2020-12-01,Foreign,West Java,West Bandung,69.646
2020-12-01,Foreign,West Kalimantan,Bengkayang,32.1486
2020-12-01,Foreign,West Kalimantan,Ketapang,85.7093
2020-12-01,Foreign,West Kalimantan,Kubu Raya,0.1112
2020-12-01,Foreign,West Kalimantan,Landak,0.872
2020-12-01,Foreign,West Kalimantan,Melawi,19.0225
2020-12-01,Foreign,West Kalimantan,Mempawah,1.3642
2020-12-01,Foreign,West Kalimantan,Sambas,5.6066
2020-12-01,Foreign,West Kalimantan,Sanggau,26.2325
2020-12-01,Foreign,West Kalimantan,Sekadau,0.6433
2020-12-01,Foreign,West Kalimantan,Sintang,2.7174
2020-12-01,Foreign,West Nusa Tenggara,Bima,0.0029
2020-12-01,Foreign,West Nusa Tenggara,Central Lombok,1.7521
2020-12-01,Foreign,West Nusa Tenggara,Dompu,23.012
2020-12-01,Foreign,West Nusa Tenggara,East Lombok,1.0146
2020-12-01,Foreign,West Nusa Tenggara,North Lombok,2.0264
2020-12-01,Foreign,West Nusa Tenggara,Sumbawa,0.2604
2020-12-01,Foreign,West Nusa Tenggara,West Lombok,5.5198
2020-12-01,Foreign,West Nusa Tenggara,West Sumbawa,32.6133
2020-12-01,Foreign,West Papua,Fak Fak,0.0433
2020-12-01,Foreign,West Sulawesi,Majene,0.0129
2020-12-01,Foreign,West Sulawesi,Mamasa,0.0333
2020-12-01,Foreign,West Sulawesi,Mamuju,0.0901
2020-12-01,Foreign,West Sumatera,Agam,8.4286
2020-12-01,Foreign,West Sumatera,Dharmasraya,0.2244
2020-12-01,Foreign,West Sumatera,Lima Puluh Kabupaten,0.0482
2020-12-01,Foreign,West Sumatera,Mentawai Islands,0.0206
2020-12-01,Foreign,West Sumatera,Padang Pariaman,0.1042
2020-12-01,Foreign,West Sumatera,Pasaman,1.4029
2020-12-01,Foreign,West Sumatera,Solok,0.0791
2020-12-01,Foreign,West Sumatera,South Pesisir,4.6048
2020-12-01,Foreign,West Sumatera,West Pasaman,0.2368
2021-03-01,Foreign,Aceh,Aceh Besar,0.0197
2021-03-01,Foreign,Aceh,Aceh Jaya,0.0003
2021-03-01,Foreign,Aceh,Aceh Singkil,0.168
2021-03-01,Foreign,Aceh,Aceh Tamiang,0.6707
2021-03-01,Foreign,Aceh,Bener Meriah,0.0068
2021-03-01,Foreign,Aceh,Bireuen,0.2757
2021-03-01,Foreign,Aceh,Central Aceh,0.4127
2021-03-01,Foreign,Aceh,East Aceh,0.0002
2021-03-01,Foreign,Aceh,Gayo Lues,0.6819
2021-03-01,Foreign,Aceh,Nagan Raya,8.4778
2021-03-01,Foreign,Aceh,North Aceh,0.0772
2021-03-01,Foreign,Aceh,Pidie,0.0279
2021-03-01,Foreign,Aceh,Simeulue,0.1104
2021-03-01,Foreign,Aceh,South Aceh,0.001
2021-03-01,Foreign,Bali,Badung,15.8511
2021-03-01,Foreign,Bali,Bangli,0.0479
2021-03-01,Foreign,Bali,Buleleng,1.4835
2021-03-01,Foreign,Bali,Gianyar,12.7878
2021-03-01,Foreign,Bali,Jembrana,0.0005
2021-03-01,Foreign,Bali,Karangasem,0.6054
2021-03-01,Foreign,Bali,Klungkung,0.4295
2021-03-01,Foreign,Bali,Tabanan,43.7171
2021-03-01,Foreign,Bangka Belitung,Bangka,1.2053
2021-03-01,Foreign,Bangka Belitung,Belitung,0.0068
2021-03-01,Foreign,Bangka Belitung,East Belitung,0.2039
2021-03-01,Foreign,Bangka Belitung,South Bangka,0.0311
2021-03-01,Foreign,Bangka Belitung,West Bangka,8.2192
2021-03-01,Foreign,Banten,Lebak,1.9745
2021-03-01,Foreign,Banten,Pandeglang,0.1084
2021-03-01,Foreign,Banten,Serang,19.0001
2021-03-01,Foreign,Banten,Tangerang,104.0173
2021-03-01,Foreign,Bengkulu,Central Bengkulu,0.4024
2021-03-01,Foreign,Bengkulu,Kaur,0.4946
2021-03-01,Foreign,Bengkulu,North Bengkulu,0.7111
2021-03-01,Foreign,Bengkulu,Seluma,0.047
2021-03-01,Foreign,Central Java,Banjarnegara,0.0206
2021-03-01,Foreign,Central Java,Banyumas,0.0018
2021-03-01,Foreign,Central Java,Batang,4.2592
2021-03-01,Foreign,Central Java,Blora,0.0514
2021-03-01,Foreign,Central Java,Boyolali,8.0708
2021-03-01,Foreign,Central Java,Brebes,0.5974
2021-03-01,Foreign,Central Java,Cilacap,0.0965
2021-03-01,Foreign,Central Java,Demak,0.7848
2021-03-01,Foreign,Central Java,Grobogan,2.5896
2021-03-01,Foreign,Central Java,Jepara,144.6707
2021-03-01,Foreign,Central Java,Karanganyar,0.5857
2021-03-01,Foreign,Central Java,Kendal,12.633
2021-03-01,Foreign,Central Java,Klaten,0.0486
2021-03-01,Foreign,Central Java,Kudus,0.7896
2021-03-01,Foreign,Central Java,Magelang,0.0175
2021-03-01,Foreign,Central Java,Pati,13.2753
2021-03-01,Foreign,Central Java,Pemalang,0.0043
2021-03-01,Foreign,Central Java,Purbalingga,5.8929
2021-03-01,Foreign,Central Java,Purworejo,0.0445
2021-03-01,Foreign,Central Java,Rembang,16.4054
2021-03-01,Foreign,Central Java,Semarang,0.4527
2021-03-01,Foreign,Central Java,Sragen,0.0644
2021-03-01,Foreign,Central Java,Sukoharjo,0.7789
2021-03-01,Foreign,Central Java,Tegal,30.6533
2021-03-01,Foreign,Central Java,Temanggung,0.0194
2021-03-01,Foreign,Central Java,Wonosobo,0.0003
2021-03-01,Foreign,Central Kalimantan,East Barito,1.3615
2021-03-01,Foreign,Central Kalimantan,East Kotawaringin,7.2354
2021-03-01,Foreign,Central Kalimantan,Gunung Mas,0.7894
2021-03-01,Foreign,Central Kalimantan,Kapuas,4.8964
2021-03-01,Foreign,Central Kalimantan,Katingan,5.1629
2021-03-01,Foreign,Central Kalimantan,Murung Raya,0.6879
2021-03-01,Foreign,Central Kalimantan,North Barito,0.0256
2021-03-01,Foreign,Central Kalimantan,South Barito,0.1801
2021-03-01,Foreign,Central Kalimantan,Sukamara,0.0901
2021-03-01,Foreign,Central Kalimantan,West Kotawaringin,2.3794
2021-03-01,Foreign,Central Papua,Mimika,284.3956
2021-03-01,Foreign,Central Papua,Nabire,1.4248
2021-03-01,Foreign,Central Sulawesi,Banggai,2.5922
2021-03-01,Foreign,Central Sulawesi,Morowali,419.6773
2021-03-01,Foreign,Central Sulawesi,North Morowali,154.4573
2021-03-01,Foreign,Central Sulawesi,Parigi Moutong,0.2457
2021-03-01,Foreign,Central Sulawesi,Tojo Una Una,0.3955
2021-03-01,Foreign,Central Sulawesi,Toli Toli,0.0123
2021-03-01,Foreign,DI Yogyakarta,Bantul,0.3079
2021-03-01,Foreign,DI Yogyakarta,Gunung Kidul,0.0219
2021-03-01,Foreign,DI Yogyakarta,Kulon Progo,0.1743
2021-03-01,Foreign,DI Yogyakarta,Sleman,3.0021
2021-03-01,Foreign,East Java,Banyuwangi,0.1637
2021-03-01,Foreign,East Java,Blitar,0.2127
2021-03-01,Foreign,East Java,Bojonegoro,0.0225
2021-03-01,Foreign,East Java,Bondowoso,1.9805
2021-03-01,Foreign,East Java,Gresik,29.375
2021-03-01,Foreign,East Java,Jember,5.9744
2021-03-01,Foreign,East Java,Jombang,7.1485
2021-03-01,Foreign,East Java,Lamongan,1.2674
2021-03-01,Foreign,East Java,Lumajang,0.0041
2021-03-01,Foreign,East Java,Madiun,0.0029
2021-03-01,Foreign,East Java,Malang,0.537
2021-03-01,Foreign,East Java,Mojokerto,46.2244
2021-03-01,Foreign,East Java,Nganjuk,1.958
2021-03-01,Foreign,East Java,Ngawi,0.1684
2021-03-01,Foreign,East Java,Pacitan,0.0011
2021-03-01,Foreign,East Java,Pasuruan,181.4438
2021-03-01,Foreign,East Java,Ponorogo,0.209
2021-03-01,Foreign,East Java,Probolinggo,1.0457
2021-03-01,Foreign,East Java,Sidoarjo,159.6041
2021-03-01,Foreign,East Java,Situbondo,4.4946
2021-03-01,Foreign,East Java,Sumenep,0.532
2021-03-01,Foreign,East Java,Tuban,32.6543
2021-03-01,Foreign,East Java,Tulungagung,0.0182
2021-03-01,Foreign,East Kalimantan,Berau,0.361
2021-03-01,Foreign,East Kalimantan,East Kutai,52.2426
2021-03-01,Foreign,East Kalimantan,Kutai Kartanegara,6.0465
2021-03-01,Foreign,East Kalimantan,Mahakam Hulu,0.0552
2021-03-01,Foreign,East Kalimantan,North Penajam Paser,0.0369
2021-03-01,Foreign,East Kalimantan,Paser,0.3145
2021-03-01,Foreign,East Kalimantan,West Kutai,5.1434
2021-03-01,Foreign,East Nusa Tenggara,Belu,20.9241
2021-03-01,Foreign,East Nusa Tenggara,East Flores,0.0962
2021-03-01,Foreign,East Nusa Tenggara,East Manggarai,0.0016
2021-03-01,Foreign,East Nusa Tenggara,East Sumba,0.8374
2021-03-01,Foreign,East Nusa Tenggara,Kupang,0.137
2021-03-01,Foreign,East Nusa Tenggara,Nagekeo,0.2542
2021-03-01,Foreign,East Nusa Tenggara,Rote Ndao,0.1908
2021-03-01,Foreign,East Nusa Tenggara,South West Sumba,0.0051
2021-03-01,Foreign,East Nusa Tenggara,West Manggarai,16.9507
2021-03-01,Foreign,East Nusa Tenggara,West Sumba,0.1171
2021-03-01,Foreign,Gorontalo,Bone Bolango,0.0623
2021-03-01,Foreign,Gorontalo,Gorontalo,14.6763
2021-03-01,Foreign,Gorontalo,North Gorontalo,7.2028
2021-03-01,Foreign,Gorontalo,Pohuwato,10.2753
2021-03-01,Foreign,Jambi,Bungo,5.3238
2021-03-01,Foreign,Jambi,East Tanjung Jabung,0.6221
2021-03-01,Foreign,Jambi,Merangin,2.7621
2021-03-01,Foreign,Jambi,Muaro Jambi,0.7343
2021-03-01,Foreign,Jambi,Sarolangun,0.0216
2021-03-01,Foreign,Jambi,Tebo,6.7064
2021-03-01,Foreign,Jambi,West Tanjung Jabung,0.0238
2021-03-01,Foreign,Lampung,Central Lampung,15.9102
2021-03-01,Foreign,Lampung,East Lampung,0.8558
2021-03-01,Foreign,Lampung,Pesawaran,0.0014
2021-03-01,Foreign,Lampung,South Lampung,1.6021
2021-03-01,Foreign,Lampung,Tanggamus,0.0048
2021-03-01,Foreign,Lampung,Tulang Bawang,0.242
2021-03-01,Foreign,Lampung,Way Kanan,5.5544
2021-03-01,Foreign,Maluku,South West Maluku,6.3234
2021-03-01,Foreign,Maluku,Tanimbar Islands,0.0172
2021-03-01,Foreign,Maluku,West-South East Maluku,0.0172
2021-03-01,Foreign,North Kalimantan,Bulungan,8.0717
2021-03-01,Foreign,North Kalimantan,Nunukan,0.117
2021-03-01,Foreign,North Maluku,Central Halmahera,437.8906
2021-03-01,Foreign,North Maluku,Morotai Island,0.0947
2021-03-01,Foreign,North Maluku,North Halmahera,7.0507
2021-03-01,Foreign,North Maluku,South Halmahera,50.2972
2021-03-01,Foreign,North Sulawesi,Bolaang Mangondow,0.0554
2021-03-01,Foreign,North Sulawesi,North Minahasa,30.9638
2021-03-01,Foreign,North Sulawesi,South Minahasa,0.0038
2021-03-01,Foreign,North Sumatera,Asahan,10.2818
2021-03-01,Foreign,North Sumatera,Batu Bara,3.8265
2021-03-01,Foreign,North Sumatera,Central Tapanuli,0.0254
2021-03-01,Foreign,North Sumatera,Dairi,3.4617
2021-03-01,Foreign,North Sumatera,Deli Serdang,14.8311
2021-03-01,Foreign,North Sumatera,Humbang Hasundutan,14.4952
2021-03-01,Foreign,North Sumatera,Karo,0.195
2021-03-01,Foreign,North Sumatera,Labuhanbatu,0.6967
2021-03-01,Foreign,North Sumatera,Langkat,0.9382
2021-03-01,Foreign,North Sumatera,Mandailing Natal,61.3607
2021-03-01,Foreign,North Sumatera,North Labuhanbatu,0.1765
2021-03-01,Foreign,North Sumatera,North Tapanuli,0.1298
2021-03-01,Foreign,North Sumatera,Padang Lawas,0.0028
2021-03-01,Foreign,North Sumatera,Pakpak Bharat,0.0011
2021-03-01,Foreign,North Sumatera,Samosir,0.3973
2021-03-01,Foreign,North Sumatera,Serdang Bedagai,7.908
2021-03-01,Foreign,North Sumatera,Simalungun,0.0524
2021-03-01,Foreign,North Sumatera,South Labuhanbatu,0.0469
2021-03-01,Foreign,North Sumatera,South Nias,0.1083
2021-03-01,Foreign,North Sumatera,South Tapanuli,9.1529
2021-03-01,Foreign,North Sumatera,Toba Samosir,0.2676
2021-03-01,Foreign,Papua,Jayapura,0.1903
2021-03-01,Foreign,Papua,Keerom,0.2946
2021-03-01,Foreign,Riau,Bengkalis,0.9401
2021-03-01,Foreign,Riau,Indragiri Hulu,0.2076
2021-03-01,Foreign,Riau,Kampar,19.1896
2021-03-01,Foreign,Riau,Kuantan Singingi,0.2343
2021-03-01,Foreign,Riau,Pelalawan,90.3423
2021-03-01,Foreign,Riau,Rokan Hilir,0.8855
2021-03-01,Foreign,Riau,Rokan Hulu,16.8848
2021-03-01,Foreign,Riau,Siak,24.7772
2021-03-01,Foreign,Riau Islands,Anambas Islands,3.3538
2021-03-01,Foreign,Riau Islands,Bintan,126.2572
2021-03-01,Foreign,Riau Islands,Karimun,40.5551
2021-03-01,Foreign,Riau Islands,Lingga,0.0043
2021-03-01,Foreign,South East Sulawesi,Kendari,361.9795
2021-03-01,Foreign,South East Sulawesi,Kolaka,0.2486
2021-03-01,Foreign,South East Sulawesi,Konawe,0.0051
2021-03-01,Foreign,South East Sulawesi,North Konawe,6.2749
2021-03-01,Foreign,South East Sulawesi,South Konawe,162.5167
2021-03-01,Foreign,South East Sulawesi,Wakatobi,0.05
2021-03-01,Foreign,South Kalimantan,Balangan,0.2914
2021-03-01,Foreign,South Kalimantan,Banjar,11.7582
2021-03-01,Foreign,South Kalimantan,Barito Kuala,1.1023
2021-03-01,Foreign,South Kalimantan,Central Hulu Sungai,0.0026
2021-03-01,Foreign,South Kalimantan,Kotabaru,0.8477
2021-03-01,Foreign,South Kalimantan,Tabalong,0.0981
2021-03-01,Foreign,South Kalimantan,Tanah Bumbu,0.677
2021-03-01,Foreign,South Kalimantan,Tanah Laut,1.5039
2021-03-01,Foreign,South Kalimantan,Tapin,0.3926
2021-03-01,Foreign,South Papua,Boven Digoel,0.0473
2021-03-01,Foreign,South Papua,Merauke,3.4729
2021-03-01,Foreign,South Sulawesi,Bantaeng,14.9814
2021-03-01,Foreign,South Sulawesi,Barru,0.0319
2021-03-01,Foreign,South Sulawesi,Bulukumba,0.2364
2021-03-01,Foreign,South Sulawesi,East Luwu,34.0866
2021-03-01,Foreign,South Sulawesi,Gowa,3.1148
2021-03-01,Foreign,South Sulawesi,Jeneponto,0.2419
2021-03-01,Foreign,South Sulawesi,Luwu,0.0913
2021-03-01,Foreign,South Sulawesi,Maros,0.0377
2021-03-01,Foreign,South Sulawesi,Pangkajene Islands,0.4628
2021-03-01,Foreign,South Sulawesi,Pinrang,1.113
2021-03-01,Foreign,South Sulawesi,Selayar Islands,0.1362
2021-03-01,Foreign,South Sulawesi,Sidenreng Rappang,0.0011
2021-03-01,Foreign,South Sulawesi,Takalar,8.7564
2021-03-01,Foreign,South Sulawesi,Wajo,1.0944
2021-03-01,Foreign,South Sumatera,Banyuasin,2.1561
2021-03-01,Foreign,South Sumatera,East Ogan Komering Ulu,0.0017
2021-03-01,Foreign,South Sumatera,Empat Lawang,0.0711
2021-03-01,Foreign,South Sumatera,Lahat,38.1963
2021-03-01,Foreign,South Sumatera,Muara Enim,151.7133
2021-03-01,Foreign,South Sumatera,Musi Banyuasin,4.8335
2021-03-01,Foreign,South Sumatera,Musi Rawas,0.4585
2021-03-01,Foreign,South Sumatera,North Musi Rawas,4.5676
2021-03-01,Foreign,South Sumatera,Ogan Ilir,0.0007
2021-03-01,Foreign,South Sumatera,Ogan Komering Ilir,77.9552
2021-03-01,Foreign,South Sumatera,Ogan Komering Ulu,0.0614
2021-03-01,Foreign,South Sumatera,South Ogan Komering Ulu,0.0212
2021-03-01,Foreign,South West Papua,Maybrat,9.7923
2021-03-01,Foreign,South West Papua,Raja Ampat,0.0856
2021-03-01,Foreign,South West Papua,South Sorong,9.5155
2021-03-01,Foreign,West Java,Bandung,19.4988
2021-03-01,Foreign,West Java,Bekasi,797.4445
2021-03-01,Foreign,West Java,Bogor,23.4396
2021-03-01,Foreign,West Java,Ciamis,0.0068
2021-03-01,Foreign,West Java,Cirebon,1.1422
2021-03-01,Foreign,West Java,Garut,5.6937
2021-03-01,Foreign,West Java,Indramayu,0.0142
2021-03-01,Foreign,West Java,Karawang,373.258
2021-03-01,Foreign,West Java,Kuningan,0.0088
2021-03-01,Foreign,West Java,Majalengka,2.8002
2021-03-01,Foreign,West Java,Purwakarta,34.1415
2021-03-01,Foreign,West Java,Subang,0.5687
2021-03-01,Foreign,West Java,Sukabumi,0.0322
2021-03-01,Foreign,West Java,Sumedang,0.6107
2021-03-01,Foreign,West Java,West Bandung,68.0961
2021-03-01,Foreign,West Kalimantan,Kayong Utara,0.9162
2021-03-01,Foreign,West Kalimantan,Ketapang,81.8133
2021-03-01,Foreign,West Kalimantan,Kubu Raya,1.0715
2021-03-01,Foreign,West Kalimantan,Landak,0.9997
2021-03-01,Foreign,West Kalimantan,Melawi,0.0143
2021-03-01,Foreign,West Kalimantan,Mempawah,1.7564
2021-03-01,Foreign,West Kalimantan,Sambas,0.0106
2021-03-01,Foreign,West Kalimantan,Sanggau,2.7735
2021-03-01,Foreign,West Kalimantan,Sekadau,2.2364
2021-03-01,Foreign,West Kalimantan,Sintang,9.3135
2021-03-01,Foreign,West Nusa Tenggara,Bima,0.0013
2021-03-01,Foreign,West Nusa Tenggara,Central Lombok,3.8663
2021-03-01,Foreign,West Nusa Tenggara,Dompu,15.1335
