date,tipe,provinsi,kabupaten,nilai_idr_bn
2017-03-01,Domestic,Jambi,West Tanjung Jabung,133.209
2017-03-01,Domestic,Lampung,Central Lampung,319.5673
2017-03-01,Domestic,Lampung,South Lampung,1270.2885
2017-03-01,Domestic,Lampung,Way Kanan,0.0687
2017-03-01,Domestic,Maluku,Central Maluku,1.3587
2017-03-01,Domestic,North Kalimantan,Bulungan,21.364
2017-03-01,Domestic,North Kalimantan,Nunukan,40.3462
2017-03-01,Domestic,North Maluku,East Halmahera,342.4493
2017-03-01,Domestic,North Maluku,Morotai Island,1.6159
2017-03-01,Domestic,North Sulawesi,Bolaang Mangondow,219.6838
2017-03-01,Domestic,North Sulawesi,North Minahasa,0.3
2017-03-01,Domestic,North Sumatera,Asahan,19.3
2017-03-01,Domestic,North Sumatera,Batu Bara,393.9423
2017-03-01,Domestic,North Sumatera,Deli Serdang,773.6734
2017-03-01,Domestic,North Sumatera,Labuhanbatu,5.0
2017-03-01,Domestic,North Sumatera,Langkat,0.0005
2017-03-01,Domestic,North Sumatera,Mandailing Natal,15.2209
2017-03-01,Domestic,North Sumatera,North Padang Lawas,1.5
2017-03-01,Domestic,North Sumatera,Padang Lawas,55.1932
2017-03-01,Domestic,North Sumatera,Pakpak Bharat,0.006
2017-03-01,Domestic,North Sumatera,Simalungun,138.4125
2017-03-01,Domestic,North Sumatera,South Labuhanbatu,1163.1179
2017-03-01,Domestic,North Sumatera,South Tapanuli,1.686
2017-03-01,Domestic,Papua,Boven Digoel,0.4741
2017-03-01,Domestic,Papua,Merauke,352.5741
2017-03-01,Domestic,Riau,Bengkalis,1424.9382
2017-03-01,Domestic,Riau,Indragiri Hilir,35.9718
2017-03-01,Domestic,Riau,Indragiri Hulu,1.8771
2017-03-01,Domestic,Riau,Kampar,0.5675
2017-03-01,Domestic,Riau,Pelalawan,5.2453
2017-03-01,Domestic,Riau,Rokan Hulu,22.5738
2017-03-01,Domestic,Riau,Siak,409.4002
2017-03-01,Domestic,Riau Islands,Bintan,40.18
2017-03-01,Domestic,Riau Islands,Karimun,4.2417
2017-03-01,Domestic,Riau Islands,Natuna,45.9866
2017-03-01,Domestic,South East Sulawesi,Bombana,1045.8701
2017-03-01,Domestic,South East Sulawesi,Kendari,195.1328
2017-03-01,Domestic,South East Sulawesi,Kolaka,2.405
2017-03-01,Domestic,South East Sulawesi,Muna,0.38
2017-03-01,Domestic,South East Sulawesi,North Konawe,0.144
2017-03-01,Domestic,South East Sulawesi,South Konawe,162.2219
2017-03-01,Domestic,South Kalimantan,Banjar,10.1537
2017-03-01,Domestic,South Kalimantan,Kotabaru,1811.5907
2017-03-01,Domestic,South Kalimantan,Tanah Laut,3.6664
2017-03-01,Domestic,South Kalimantan,Tapin,2.4426
2017-03-01,Domestic,South Sulawesi,Bone,17.7
2017-03-01,Domestic,South Sulawesi,East Luwu,3.933
2017-03-01,Domestic,South Sulawesi,Enrekang,0.1268
2017-03-01,Domestic,South Sulawesi,Gowa,52.8473
2017-03-01,Domestic,South Sulawesi,Luwu,4.9813
2017-03-01,Domestic,South Sulawesi,Maros,47.7298
2017-03-01,Domestic,South Sulawesi,North Luwu,0.9733
2017-03-01,Domestic,South Sulawesi,Pangkajene Islands,0.0117
2017-03-01,Domestic,South Sulawesi,Pinrang,9.325
2017-03-01,Domestic,South Sulawesi,Sidenreng Rappang,8.7797
2017-03-01,Domestic,South Sulawesi,Tana Toraja,57.5033
2017-03-01,Domestic,South Sumatera,Banyuasin,995.6062
2017-03-01,Domestic,South Sumatera,East Ogan Komering Ulu,0.0592
2017-03-01,Domestic,South Sumatera,Lahat,17.0305
2017-03-01,Domestic,South Sumatera,Musi Banyuasin,91.7951
2017-03-01,Domestic,South Sumatera,Musi Rawas,655.1916
2017-03-01,Domestic,South Sumatera,North Musi Rawas,175.7842
2017-03-01,Domestic,South Sumatera,Ogan Komering Ilir,446.7727
2017-03-01,Domestic,South Sumatera,Ogan Komering Ulu,207.9905
2017-03-01,Domestic,West Java,Bandung,887.9535
2017-03-01,Domestic,West Java,Bekasi,871.7083
2017-03-01,Domestic,West Java,Bogor,129.886
2017-03-01,Domestic,West Java,Cirebon,32.1242
2017-03-01,Domestic,West Java,Garut,485.8478
2017-03-01,Domestic,West Java,Indramayu,51.0
2017-03-01,Domestic,West Java,Karawang,3138.6195
2017-03-01,Domestic,West Java,Kuningan,10.0
2017-03-01,Domestic,West Java,Majalengka,527.4522
2017-03-01,Domestic,West Java,Purwakarta,453.3991
2017-03-01,Domestic,West Java,Subang,40.8114
2017-03-01,Domestic,West Java,West Bandung,5.844
2017-03-01,Domestic,West Kalimantan,Kapuas Hulu,131.6968
2017-03-01,Domestic,West Kalimantan,Ketapang,105.0797
2017-03-01,Domestic,West Kalimantan,Kubu Raya,177.964
2017-03-01,Domestic,West Kalimantan,Landak,49.9611
2017-03-01,Domestic,West Kalimantan,Mempawah,1192.3557
2017-03-01,Domestic,West Kalimantan,Sambas,27.3525
2017-03-01,Domestic,West Kalimantan,Sanggau,323.8
2017-03-01,Domestic,West Kalimantan,Sekadau,314.275
2017-03-01,Domestic,West Kalimantan,Sintang,101.9263
2017-03-01,Domestic,West Nusa Tenggara,Central Lombok,3.9406
2017-03-01,Domestic,West Nusa Tenggara,Sumbawa,1411.2058
2017-03-01,Domestic,West Nusa Tenggara,West Lombok,722.6146
2017-03-01,Domestic,West Sulawesi,North Mamuju,104.8557
2017-03-01,Domestic,West Sulawesi,Pasangkayu,104.8557
2017-03-01,Domestic,West Sumatera,Agam,0.125
2017-03-01,Domestic,West Sumatera,Lima Puluh Kota,2.862
2017-03-01,Domestic,West Sumatera,Padang Pariaman,6.662
2017-03-01,Domestic,West Sumatera,Sijunjung,32.6057
2017-03-01,Domestic,West Sumatera,South Pesisir,6.1017
2017-03-01,Domestic,West Sumatera,South Solok,31.0534
2017-03-01,Domestic,West Sumatera,West Pasaman,100.3871
2017-06-01,Domestic,Aceh,Nagan Raya,0.25
2017-06-01,Domestic,Aceh,North Aceh,0.4767
2017-06-01,Domestic,Aceh,Pidie,52.171
2017-06-01,Domestic,Aceh,West Aceh,0.5285
2017-06-01,Domestic,Bali,Badung,15.0684
2017-06-01,Domestic,Bali,Buleleng,30.3207
2017-06-01,Domestic,Bali,Klungkung,9.4323
2017-06-01,Domestic,Bangka Belitung,Bangka,88.3724
2017-06-01,Domestic,Bangka Belitung,Belitung,45.3476
2017-06-01,Domestic,Bangka Belitung,Central Bangka,47.2474
2017-06-01,Domestic,Bangka Belitung,West Bangka,74.3282
2017-06-01,Domestic,Banten,Pandeglang,22.261
2017-06-01,Domestic,Banten,Serang,195.092
2017-06-01,Domestic,Banten,Tangerang,1253.9768
2017-06-01,Domestic,Bengkulu,North Bengkulu,22.5817
2017-06-01,Domestic,Bengkulu,South Bengkulu,0.0795
2017-06-01,Domestic,Central Java,Banjarnegara,0.12
2017-06-01,Domestic,Central Java,Banyumas,130.021
2017-06-01,Domestic,Central Java,Batang,209.0
2017-06-01,Domestic,Central Java,Boyolali,65.5242
2017-06-01,Domestic,Central Java,Brebes,1.2721
2017-06-01,Domestic,Central Java,Cilacap,45.2476
2017-06-01,Domestic,Central Java,Demak,24.9708
2017-06-01,Domestic,Central Java,Grobogan,42.588
2017-06-01,Domestic,Central Java,Jepara,15.7604
2017-06-01,Domestic,Central Java,Karanganyar,837.6946
2017-06-01,Domestic,Central Java,Kebumen,1.571
2017-06-01,Domestic,Central Java,Klaten,10.1426
2017-06-01,Domestic,Central Java,Kudus,538.2706
2017-06-01,Domestic,Central Java,Magelang,33.0366
2017-06-01,Domestic,Central Java,Pati,14.5405
2017-06-01,Domestic,Central Java,Pekalongan,227.0658
2017-06-01,Domestic,Central Java,Purbalingga,1.025
2017-06-01,Domestic,Central Java,Rembang,44.9369
2017-06-01,Domestic,Central Java,Semarang,175.1109
2017-06-01,Domestic,Central Java,Sragen,34.773
2017-06-01,Domestic,Central Java,Sukoharjo,97.203
2017-06-01,Domestic,Central Java,Tegal,2.7842
2017-06-01,Domestic,Central Java,Temanggung,68.688
2017-06-01,Domestic,Central Java,Wonogiri,14.3659
2017-06-01,Domestic,Central Java,Wonosobo,0.5998
2017-06-01,Domestic,Central Kalimantan,East Barito,447.4115
2017-06-01,Domestic,Central Kalimantan,East Kotawaringin,17.5833
2017-06-01,Domestic,Central Kalimantan,Kapuas,84.4125
2017-06-01,Domestic,Central Kalimantan,Katingan,208.6305
2017-06-01,Domestic,Central Kalimantan,Lamandau,12.9469
2017-06-01,Domestic,Central Kalimantan,Murung Raya,0.4
2017-06-01,Domestic,Central Kalimantan,Seruyan,257.9781
2017-06-01,Domestic,Central Kalimantan,South Barito,391.7436
2017-06-01,Domestic,Central Kalimantan,West Kotawaringin,5.9226
2017-06-01,Domestic,Central Papua,Paniai,0.3856
2017-06-01,Domestic,Central Sulawesi,Donggala,0.075
2017-06-01,Domestic,Central Sulawesi,North Morowali,0.7787
2017-06-01,Domestic,Central Sulawesi,Poso,979.5447
2017-06-01,Domestic,DI Yogyakarta,Bantul,7.4653
2017-06-01,Domestic,DI Yogyakarta,Gunung Kidul,41.8132
2017-06-01,Domestic,DI Yogyakarta,Kulon Progo,2.5648
2017-06-01,Domestic,DI Yogyakarta,Sleman,61.9438
2017-06-01,Domestic,East Java,Bangkalan,0.5794
2017-06-01,Domestic,East Java,Banyuwangi,201.8793
2017-06-01,Domestic,East Java,Gresik,3363.4847
2017-06-01,Domestic,East Java,Kediri,123.4294
2017-06-01,Domestic,East Java,Lamongan,190.4383
2017-06-01,Domestic,East Java,Madiun,631.7048
2017-06-01,Domestic,East Java,Magetan,118.3544
2017-06-01,Domestic,East Java,Malang,1336.0089
2017-06-01,Domestic,East Java,Mojokerto,820.9731
2017-06-01,Domestic,East Java,Ngawi,144.5549
2017-06-01,Domestic,East Java,Pasuruan,6532.4556
2017-06-01,Domestic,East Java,Sampang,1.0
2017-06-01,Domestic,East Java,Sidoarjo,1273.048
2017-06-01,Domestic,East Java,Tuban,52.6306
2017-06-01,Domestic,East Kalimantan,Berau,566.0334
2017-06-01,Domestic,East Kalimantan,East Kutai,398.861
2017-06-01,Domestic,East Kalimantan,Kutai Kartanegara,1073.1084
2017-06-01,Domestic,East Kalimantan,North Penajam Paser,350.2147
2017-06-01,Domestic,East Kalimantan,Paser,154.5691
2017-06-01,Domestic,East Kalimantan,West Kutai,698.7183
2017-06-01,Domestic,East Nusa Tenggara,East Sumba,134.3193
2017-06-01,Domestic,East Nusa Tenggara,Ende,0.0406
2017-06-01,Domestic,Gorontalo,Pohuwato,358.6747
2017-06-01,Domestic,Jambi,Batanghari,6.8848
2017-06-01,Domestic,Jambi,East Tanjung Jabung,0.6627
2017-06-01,Domestic,Jambi,West Tanjung Jabung,55.7725
2017-06-01,Domestic,Lampung,East Lampung,0.4894
2017-06-01,Domestic,Lampung,Mesuji,13.83
2017-06-01,Domestic,Lampung,South Lampung,1785.8676
2017-06-01,Domestic,Lampung,West Tulang Bawang,0.2116
2017-06-01,Domestic,North Kalimantan,Bulungan,54.4673
2017-06-01,Domestic,North Kalimantan,Nunukan,14.0059
2017-06-01,Domestic,North Sulawesi,Bolaang Mangondow,5.6
2017-06-01,Domestic,North Sumatera,Asahan,0.3338
2017-06-01,Domestic,North Sumatera,Batu Bara,104.7624
2017-06-01,Domestic,North Sumatera,Deli Serdang,198.1281
2017-06-01,Domestic,North Sumatera,Humbang Hasundutan,2.8257
2017-06-01,Domestic,North Sumatera,Karo,60.0336
2017-06-01,Domestic,North Sumatera,Labuhanbatu,236.4794
2017-06-01,Domestic,North Sumatera,Langkat,2.5661
2017-06-01,Domestic,North Sumatera,Mandailing Natal,9.9306
2017-06-01,Domestic,North Sumatera,Padang Lawas,19.2231
2017-06-01,Domestic,North Sumatera,Pakpak Bharat,0.0198
2017-06-01,Domestic,North Sumatera,Simalungun,29.1893
2017-06-01,Domestic,North Sumatera,South Labuhanbatu,11.2808
2017-06-01,Domestic,North Sumatera,South Tapanuli,13.6604
2017-06-01,Domestic,Papua,Jayapura,27.9922
2017-06-01,Domestic,Papua,Merauke,3.4662
2017-06-01,Domestic,Riau,Bengkalis,24.3623
2017-06-01,Domestic,Riau,Indragiri Hilir,0.7583
2017-06-01,Domestic,Riau,Indragiri Hulu,56.4644
2017-06-01,Domestic,Riau,Kampar,233.6005
2017-06-01,Domestic,Riau,Pelalawan,312.0969
2017-06-01,Domestic,Riau,Rokan Hulu,270.6844
2017-06-01,Domestic,Riau,Siak,4.444
2017-06-01,Domestic,Riau Islands,Bintan,0.525
2017-06-01,Domestic,Riau Islands,Karimun,22.6094
2017-06-01,Domestic,Riau Islands,Natuna,0.0793
2017-06-01,Domestic,South East Sulawesi,Bombana,400.8786
2017-06-01,Domestic,South East Sulawesi,Buton,1.625
2017-06-01,Domestic,South East Sulawesi,Kolaka,467.3152
2017-06-01,Domestic,South East Sulawesi,Muna,0.95
2017-06-01,Domestic,South East Sulawesi,North Konawe,0.12
2017-06-01,Domestic,South East Sulawesi,South Konawe,133.9688
2017-06-01,Domestic,South Kalimantan,Balangan,20.4066
2017-06-01,Domestic,South Kalimantan,Banjar,154.0567
2017-06-01,Domestic,South Kalimantan,Kotabaru,39.7935
2017-06-01,Domestic,South Kalimantan,Tabalong,8.6299
2017-06-01,Domestic,South Kalimantan,Tanah Laut,56.5293
2017-06-01,Domestic,South Sulawesi,Bulukumba,6.8447
2017-06-01,Domestic,South Sulawesi,Enrekang,0.0002
2017-06-01,Domestic,South Sulawesi,Gowa,308.8101
2017-06-01,Domestic,South Sulawesi,Jeneponto,3.9476
2017-06-01,Domestic,South Sulawesi,Luwu,403.2754
2017-06-01,Domestic,South Sulawesi,Maros,13.2198
2017-06-01,Domestic,South Sulawesi,North Luwu,4.9544
2017-06-01,Domestic,South Sulawesi,North Toraja,10.7578
2017-06-01,Domestic,South Sulawesi,Pangkajene Islands,0.235
2017-06-01,Domestic,South Sulawesi,Pinrang,6.2883
2017-06-01,Domestic,South Sulawesi,Sinjai,7.0
2017-06-01,Domestic,South Sulawesi,Tana Toraja,1.0952
2017-06-01,Domestic,South Sumatera,Banyuasin,97.1396
2017-06-01,Domestic,South Sumatera,Lahat,267.2691
2017-06-01,Domestic,South Sumatera,Muara Enim,84.5589
2017-06-01,Domestic,South Sumatera,Musi Banyuasin,1.4819
2017-06-01,Domestic,South Sumatera,Musi Rawas,7.0482
2017-06-01,Domestic,South Sumatera,North Musi Rawas,2.2
2017-06-01,Domestic,South Sumatera,Ogan Komering Ilir,29.725
2017-06-01,Domestic,West Java,Bandung,297.8114
2017-06-01,Domestic,West Java,Bekasi,2522.3959
2017-06-01,Domestic,West Java,Bogor,645.167
2017-06-01,Domestic,West Java,Cianjur,246.6648
2017-06-01,Domestic,West Java,Cirebon,2.6939
2017-06-01,Domestic,West Java,Garut,650.247
2017-06-01,Domestic,West Java,Karawang,1325.2082
2017-06-01,Domestic,West Java,Kuningan,26.6425
2017-06-01,Domestic,West Java,Majalengka,97.2819
2017-06-01,Domestic,West Java,Purwakarta,168.234
2017-06-01,Domestic,West Java,Subang,3.9342
2017-06-01,Domestic,West Java,Sukabumi,49.0179
2017-06-01,Domestic,West Java,Sumedang,2200.159
2017-06-01,Domestic,West Java,West Bandung,7.898
2017-06-01,Domestic,West Kalimantan,Kapuas Hulu,92.5518
2017-06-01,Domestic,West Kalimantan,Ketapang,194.1671
2017-06-01,Domestic,West Kalimantan,Kubu Raya,340.1316
2017-06-01,Domestic,West Kalimantan,Landak,19.1888
2017-06-01,Domestic,West Kalimantan,Mempawah,32.7191
2017-06-01,Domestic,West Kalimantan,Sambas,8.0
2017-06-01,Domestic,West Kalimantan,Sanggau,0.75
2017-06-01,Domestic,West Kalimantan,Sekadau,11.65
2017-06-01,Domestic,West Kalimantan,Sintang,425.079
2017-06-01,Domestic,West Nusa Tenggara,East Lombok,1.0668
2017-06-01,Domestic,West Nusa Tenggara,Sumbawa,1061.9813
2017-06-01,Domestic,West Nusa Tenggara,West Lombok,106.4877
2017-06-01,Domestic,West Sulawesi,Mamuju,270.9224
2017-06-01,Domestic,West Sumatera,Agam,47.3792
2017-06-01,Domestic,West Sumatera,Dharmasraya,4.778
2017-06-01,Domestic,West Sumatera,Lima Puluh Kota,0.032
2017-06-01,Domestic,West Sumatera,Padang Pariaman,7.4695
2017-06-01,Domestic,West Sumatera,Pasaman,9.15
2017-06-01,Domestic,West Sumatera,Sijunjung,15.035
2017-06-01,Domestic,West Sumatera,South Pesisir,35.8958
2017-06-01,Domestic,West Sumatera,South Solok,32.9035
2017-06-01,Domestic,West Sumatera,West Pasaman,35.2614
2017-09-01,Domestic,Aceh,Aceh Besar,42.7498
2017-09-01,Domestic,Aceh,Aceh Gayo Lues,0.6651
2017-09-01,Domestic,Aceh,Aceh Tamiang,54.3064
2017-09-01,Domestic,Aceh,Central Aceh,0.15
2017-09-01,Domestic,Aceh,North Aceh,1.5012
2017-09-01,Domestic,Aceh,South Aceh,0.1
2017-09-01,Domestic,Aceh,South West Aceh,0.1
2017-09-01,Domestic,Aceh,West Aceh,11.5034
2017-09-01,Domestic,Bali,Badung,68.8768
2017-09-01,Domestic,Bali,Gianyar,0.525
2017-09-01,Domestic,Bali,Klungkung,4.9825
2017-09-01,Domestic,Bali,Tabanan,12.143
2017-09-01,Domestic,Bangka Belitung,Bangka,43.6156
2017-09-01,Domestic,Bangka Belitung,Belitung,97.5574
2017-09-01,Domestic,Bangka Belitung,East Belitung,12.8839
2017-09-01,Domestic,Bangka Belitung,West Bangka,3.4394
2017-09-01,Domestic,Banten,Lebak,4.014
2017-09-01,Domestic,Banten,Pandeglang,17.17
2017-09-01,Domestic,Banten,Serang,162.8217
2017-09-01,Domestic,Banten,Tangerang,1871.1814
2017-09-01,Domestic,Bengkulu,Kaur,75.8068
2017-09-01,Domestic,Bengkulu,Lebong,74.2534
2017-09-01,Domestic,Bengkulu,North Bengkulu,11.0676
2017-09-01,Domestic,Bengkulu,South Bengkulu,9.7124
2017-09-01,Domestic,Central Java,Banjarnegara,25.4756
2017-09-01,Domestic,Central Java,Banyumas,18.9912
2017-09-01,Domestic,Central Java,Batang,76.0
2017-09-01,Domestic,Central Java,Blora,98.6813
2017-09-01,Domestic,Central Java,Boyolali,37.2229
2017-09-01,Domestic,Central Java,Brebes,1.5076
2017-09-01,Domestic,Central Java,Cilacap,274.915
2017-09-01,Domestic,Central Java,Demak,119.2765
2017-09-01,Domestic,Central Java,Jepara,9.6319
2017-09-01,Domestic,Central Java,Karanganyar,20.5561
2017-09-01,Domestic,Central Java,Kebumen,6.4274
2017-09-01,Domestic,Central Java,Klaten,205.0845
2017-09-01,Domestic,Central Java,Kudus,244.4443
2017-09-01,Domestic,Central Java,Magelang,0.796
2017-09-01,Domestic,Central Java,Pati,202.3299
2017-09-01,Domestic,Central Java,Pekalongan,965.7951
2017-09-01,Domestic,Central Java,Pemalang,0.409
2017-09-01,Domestic,Central Java,Purbalingga,18.7257
2017-09-01,Domestic,Central Java,Purworejo,13.623
2017-09-01,Domestic,Central Java,Rembang,2.2167
2017-09-01,Domestic,Central Java,Semarang,575.1217
2017-09-01,Domestic,Central Java,Sragen,438.578
2017-09-01,Domestic,Central Java,Sukoharjo,1556.0184
2017-09-01,Domestic,Central Java,Tegal,10.1966
2017-09-01,Domestic,Central Java,Temanggung,74.576
2017-09-01,Domestic,Central Java,Wonogiri,15.4573
2017-09-01,Domestic,Central Kalimantan,East Barito,6.9108
2017-09-01,Domestic,Central Kalimantan,East Kotawaringin,67.0194
2017-09-01,Domestic,Central Kalimantan,Gunung Mas,110.5702
2017-09-01,Domestic,Central Kalimantan,Kapuas,41.2145
2017-09-01,Domestic,Central Kalimantan,Katingan,50.7202
2017-09-01,Domestic,Central Kalimantan,Lamandau,13.8863
2017-09-01,Domestic,Central Kalimantan,Murung Raya,250.3403
2017-09-01,Domestic,Central Kalimantan,Seruyan,15.4619
2017-09-01,Domestic,Central Kalimantan,West Kotawaringin,109.7428
2017-09-01,Domestic,Central Papua,Nabire,163.6356
2017-09-01,Domestic,Central Sulawesi,Banggai,1.6899
2017-09-01,Domestic,Central Sulawesi,Donggala,0.09
2017-09-01,Domestic,Central Sulawesi,North Morowali,2.4528
2017-09-01,Domestic,Central Sulawesi,Poso,483.0666
2017-09-01,Domestic,DI Yogyakarta,Bantul,11.7576
2017-09-01,Domestic,DI Yogyakarta,Gunung Kidul,0.9284
2017-09-01,Domestic,DI Yogyakarta,Kulon Progo,11.6908
2017-09-01,Domestic,DI Yogyakarta,Sleman,5.921
2017-09-01,Domestic,East Java,Banyuwangi,330.3492
2017-09-01,Domestic,East Java,Blitar,172.1
2017-09-01,Domestic,East Java,Gresik,1175.3064
2017-09-01,Domestic,East Java,Kediri,244.2201
2017-09-01,Domestic,East Java,Lamongan,68.7635
2017-09-01,Domestic,East Java,Madiun,256.3419
2017-09-01,Domestic,East Java,Magetan,48.0257
2017-09-01,Domestic,East Java,Malang,341.9094
2017-09-01,Domestic,East Java,Mojokerto,95.8378
2017-09-01,Domestic,East Java,Nganjuk,10.1838
2017-09-01,Domestic,East Java,Ngawi,58.6575
2017-09-01,Domestic,East Java,Pasuruan,4610.4888
2017-09-01,Domestic,East Java,Sidoarjo,1431.7722
2017-09-01,Domestic,East Java,Sumenep,1.083
2017-09-01,Domestic,East Java,Tuban,45.2548
2017-09-01,Domestic,East Kalimantan,Berau,17.4798
2017-09-01,Domestic,East Kalimantan,East Kutai,515.3396
2017-09-01,Domestic,East Kalimantan,Kutai Kartanegara,2084.1796
2017-09-01,Domestic,East Kalimantan,North Penajam Paser,88.2519
2017-09-01,Domestic,East Kalimantan,Paser,0.4
2017-09-01,Domestic,East Kalimantan,West Kutai,725.9332
2017-09-01,Domestic,East Nusa Tenggara,Belu,15.914
2017-09-01,Domestic,East Nusa Tenggara,East Sumba,86.1303
2017-09-01,Domestic,East Nusa Tenggara,Ende,0.1462
2017-09-01,Domestic,East Nusa Tenggara,Kupang,21.6646
2017-09-01,Domestic,Gorontalo,North Gorontalo,216.8214
2017-09-01,Domestic,Jambi,Batanghari,13.5058
2017-09-01,Domestic,Jambi,Bungo,81.1266
2017-09-01,Domestic,Jambi,East Tanjung Jabung,345.9321
2017-09-01,Domestic,Jambi,Kerinci,82.8292
2017-09-01,Domestic,Jambi,Muaro Jambi,8.0202
2017-09-01,Domestic,Jambi,Tebo,8.8119
2017-09-01,Domestic,Jambi,West Tanjung Jabung,133.7461
2017-09-01,Domestic,Lampung,Central Lampung,23.0969
2017-09-01,Domestic,Lampung,East Lampung,5.748
2017-09-01,Domestic,Lampung,South Lampung,375.1371
2017-09-01,Domestic,Lampung,Tanggamus,2636.7836
2017-09-01,Domestic,Lampung,Tulang Bawang,32.0
2017-09-01,Domestic,North Kalimantan,Nunukan,411.3222
2017-09-01,Domestic,North Maluku,East Halmahera,328.3448
2017-09-01,Domestic,North Maluku,Morotai Island,0.5
2017-09-01,Domestic,North Sulawesi,Bolaang Mangondow,973.4407
2017-09-01,Domestic,North Sulawesi,Minahasa,2.7655
2017-09-01,Domestic,North Sulawesi,North Minahasa,0.1608
2017-09-01,Domestic,North Sumatera,Batu Bara,1014.5398
2017-09-01,Domestic,North Sumatera,Deli Serdang,481.7707
2017-09-01,Domestic,North Sumatera,Humbang Hasundutan,3.6017
2017-09-01,Domestic,North Sumatera,Karo,11.0003
2017-09-01,Domestic,North Sumatera,Labuhanbatu,10.0
2017-09-01,Domestic,North Sumatera,Langkat,107.1707
2017-09-01,Domestic,North Sumatera,Mandailing Natal,2.6946
2017-09-01,Domestic,North Sumatera,Padang Lawas,20.0637
2017-09-01,Domestic,North Sumatera,Pakpak Bharat,8.7486
2017-09-01,Domestic,North Sumatera,Simalungun,181.6554
2017-09-01,Domestic,North Sumatera,South Tapanuli,38.3487
2017-09-01,Domestic,Papua,Jayapura,561.8557
2017-09-01,Domestic,Papua,Merauke,5.1336
2017-09-01,Domestic,Riau,Bengkalis,116.9625
2017-09-01,Domestic,Riau,Indragiri Hilir,798.2825
2017-09-01,Domestic,Riau,Indragiri Hulu,5.8517
2017-09-01,Domestic,Riau,Kampar,28.5075
2017-09-01,Domestic,Riau,Pelalawan,0.3565
2017-09-01,Domestic,Riau,Rokan Hulu,397.6864
2017-09-01,Domestic,Riau,Siak,89.4787
2017-09-01,Domestic,Riau Islands,Karimun,10.6538
2017-09-01,Domestic,Riau Islands,Lingga,0.9407
2017-09-01,Domestic,Riau Islands,Natuna,18.2983
2017-09-01,Domestic,South East Sulawesi,Bombana,278.5708
2017-09-01,Domestic,South East Sulawesi,Buton,13.9922
2017-09-01,Domestic,South East Sulawesi,Kolaka,0.3096
2017-09-01,Domestic,South East Sulawesi,Muna,1.6
2017-09-01,Domestic,South East Sulawesi,North Kolaka,0.1016
2017-09-01,Domestic,South East Sulawesi,North Konawe,0.1495
2017-09-01,Domestic,South East Sulawesi,South Konawe,126.8427
2017-09-01,Domestic,South Kalimantan,Banjar,16.3317
2017-09-01,Domestic,South Kalimantan,Kotabaru,17.1385
2017-09-01,Domestic,South Kalimantan,Tanah Bumbu,18.4597
2017-09-01,Domestic,South Kalimantan,Tanah Laut,4.9876
2017-09-01,Domestic,South Sulawesi,East Luwu,6.1839
2017-09-01,Domestic,South Sulawesi,Enrekang,0.0288
2017-09-01,Domestic,South Sulawesi,Jeneponto,0.0002
2017-09-01,Domestic,South Sulawesi,Maros,1.9833
2017-09-01,Domestic,South Sulawesi,North Luwu,9.7948
2017-09-01,Domestic,South Sulawesi,North Toraja,12.1473
2017-09-01,Domestic,South Sulawesi,Pinrang,0.84
2017-09-01,Domestic,South Sulawesi,Selayar,0.1
2017-09-01,Domestic,South Sulawesi,Sinjai,1.25
2017-09-01,Domestic,South Sulawesi,Tana Toraja,0.0028
2017-09-01,Domestic,South Sulawesi,Wajo,35.295
2017-09-01,Domestic,South Sumatera,Banyuasin,156.0473
2017-09-01,Domestic,South Sumatera,East Ogan Komering Ulu,3.1436
2017-09-01,Domestic,South Sumatera,Lahat,1.4775
2017-09-01,Domestic,South Sumatera,Muara Enim,285.948
2017-09-01,Domestic,South Sumatera,Musi Rawas,67.8787
2017-09-01,Domestic,South Sumatera,North Musi Rawas,0.5
2017-09-01,Domestic,South Sumatera,Ogan Ilir,38.2643
2017-09-01,Domestic,South Sumatera,Ogan Komering Ilir,229.8355
2017-09-01,Domestic,South Sumatera,Ogan Komering Ulu,138.5881
2017-09-01,Domestic,West Java,Bandung,406.6298
2017-09-01,Domestic,West Java,Bekasi,1863.6492
2017-09-01,Domestic,West Java,Bogor,533.1236
2017-09-01,Domestic,West Java,Ciamis,52.4
2017-09-01,Domestic,West Java,Cirebon,184.856
2017-09-01,Domestic,West Java,Garut,749.0989
2017-09-01,Domestic,West Java,Indramayu,7.0
2017-09-01,Domestic,West Java,Karawang,2660.3561
2017-09-01,Domestic,West Java,Kuningan,12.1039
2017-09-01,Domestic,West Java,Majalengka,159.2198
2017-09-01,Domestic,West Java,Purwakarta,523.1421
2017-09-01,Domestic,West Java,Subang,108.5563
2017-09-01,Domestic,West Java,Sukabumi,11.1721
2017-09-01,Domestic,West Java,Sumedang,50.0954
2017-09-01,Domestic,West Java,West Bandung,187.762
2017-09-01,Domestic,West Kalimantan,Kapuas Hulu,141.6434
2017-09-01,Domestic,West Kalimantan,Ketapang,377.2621
2017-09-01,Domestic,West Kalimantan,Kubu Raya,151.6235
2017-09-01,Domestic,West Kalimantan,Landak,35.96
2017-09-01,Domestic,West Kalimantan,Mempawah,645.0732
2017-09-01,Domestic,West Kalimantan,Sambas,2.7281
2017-09-01,Domestic,West Kalimantan,Sanggau,986.8143
2017-09-01,Domestic,West Kalimantan,Sekadau,8.5
